,State,Year,Quarter,Transaction_type,Transaction_count,Transaction_amount
3553,puducherry,2019,2,Others,6779,4794015.854158426
3554,puducherry,2019,3,Peer-to-peer payments,394866,1316118199.672093
3555,puducherry,2019,3,Recharge & bill payments,158483,57003044.29549825
3556,puducherry,2019,3,Merchant payments,156137,82601335.47825414
3557,puducherry,2019,3,Financial Services,1090,528680.8975952889
3558,puducherry,2019,3,Others,6250,4457097.111970215
3559,puducherry,2019,4,Peer-to-peer payments,559670,1725523873.442102
3560,puducherry,2019,4,Merchant payments,249621,128039884.38667427
3561,puducherry,2019,4,Recharge & bill payments,195707,74383571.67593375
3562,puducherry,2019,4,Financial Services,1481,391196.1284481905
3563,puducherry,2019,4,Others,6176,3689792.245744483
3564,puducherry,2021,1,Peer-to-peer payments,1406958,4798646712.501943
3565,puducherry,2021,1,Merchant payments,1385444,857787315.6292762
3566,puducherry,2021,1,Recharge & bill payments,504499,231829246.92353857
3567,puducherry,2021,1,Financial Services,5073,5953397.434996936
3568,puducherry,2021,1,Others,7458,5092899.253895952
3569,puducherry,2021,2,Peer-to-peer payments,1581221,5266478797.142263
3570,puducherry,2021,2,Merchant payments,1437110,932602617.3169692
3571,puducherry,2021,2,Recharge & bill payments,719252,289799593.1571478
3572,puducherry,2021,2,Financial Services,4851,4980243.907969391
3573,puducherry,2021,2,Others,8953,4973445.019544071
3574,puducherry,2021,3,Merchant payments,2273996,1443176801.0606492
3575,puducherry,2021,3,Peer-to-peer payments,2089199,6918396493.778431
3576,puducherry,2021,3,Recharge & bill payments,741388,356068931.7441095
3577,puducherry,2021,3,Financial Services,4733,5523949.081350253
3578,puducherry,2021,3,Others,12410,6808255.349929206
3579,puducherry,2021,4,Merchant payments,3052713,1864951565.928207
3580,puducherry,2021,4,Peer-to-peer payments,2530821,8113722339.447034
3581,puducherry,2021,4,Recharge & bill payments,762641,428453211.3120815
3582,puducherry,2021,4,Financial Services,5995,7655925.10855468
3583,puducherry,2021,4,Others,16640,8868759.43463589
3584,puducherry,2020,1,Peer-to-peer payments,600290,1919499665.8834748
3585,puducherry,2020,1,Merchant payments,349788,184925417.68654612
3586,puducherry,2020,1,Recharge & bill payments,251115,96515615.43520354
3587,puducherry,2020,1,Financial Services,1527,858236.5498234634
3588,puducherry,2020,1,Others,5201,3478541.524535387
3589,puducherry,2020,2,Peer-to-peer payments,468789,1680190117.5830743
3590,puducherry,2020,2,Recharge & bill payments,310746,115223074.03158064
3591,puducherry,2020,2,Merchant payments,249951,160931601.28167117
3592,puducherry,2020,2,Financial Services,1555,2339469.003658029
3593,puducherry,2020,2,Others,2342,1346718.5876069884
3594,puducherry,2020,3,Peer-to-peer payments,855511,3116583524.6597652
3595,puducherry,2020,3,Merchant payments,560420,335583369.656126
3596,puducherry,2020,3,Recharge & bill payments,306852,138925436.52727452
3597,puducherry,2020,3,Financial Services,3039,4788490.3633705
3598,puducherry,2020,3,Others,5080,2199408.2280669413
3599,puducherry,2020,4,Peer-to-peer payments,1211359,4090057482.9812045
3600,puducherry,2020,4,Merchant payments,1108292,647985607.5763036
3601,puducherry,2020,4,Recharge & bill payments,383707,184037245.74375987
3602,puducherry,2020,4,Financial Services,3783,3888988.236763457
3603,puducherry,2020,4,Others,8862,4556893.133174548
3604,puducherry,2018,1,Recharge & bill payments,53125,9704752.648983236
3605,puducherry,2018,1,Peer-to-peer payments,40303,147834476.16250613
3606,puducherry,2018,1,Merchant payments,4163,4427034.0315394765
3607,puducherry,2018,1,Financial Services,2086,565799.4553442572
3608,puducherry,2018,1,Others,4535,3293909.0714630377
3609,puducherry,2018,2,Recharge & bill payments,59867,14607336.895731753
3610,puducherry,2018,2,Peer-to-peer payments,57751,261299695.1891191
3611,puducherry,2018,2,Merchant payments,6904,6103101.528770715
3612,puducherry,2018,2,Financial Services,2105,822585.95719087
3613,puducherry,2018,2,Others,3634,2968399.9616244407
3614,puducherry,2018,3,Peer-to-peer payments,101817,378368361.36171496
3615,puducherry,2018,3,Recharge & bill payments,67909,19654338.114449568
3616,puducherry,2018,3,Merchant payments,14384,16102024.2759922
3617,puducherry,2018,3,Financial Services,1766,395306.6421075966
3618,puducherry,2018,3,Others,4395,3138045.0999426576
3619,puducherry,2018,4,Peer-to-peer payments,173170,569825171.3369759
3620,puducherry,2018,4,Recharge & bill payments,95788,25159891.51570208
3621,puducherry,2018,4,Merchant payments,29470,25999609.7587573
3622,puducherry,2018,4,Financial Services,3490,689170.0726864681
3623,puducherry,2018,4,Others,6046,4017822.739373042
3624,bihar,2022,1,Peer-to-peer payments,138085265,500024806542.69324
3625,bihar,2022,1,Merchant payments,114892163,95507710275.50963
3626,bihar,2022,1,Recharge & bill payments,30545266,15431605247.390364
3627,bihar,2022,1,Financial Services,169722,148088975.22896564
3628,bihar,2022,1,Others,698018,299484690.3236611
3629,bihar,2022,2,Peer-to-peer payments,164119431,610448610667.7207
3630,bihar,2022,2,Merchant payments,158289353,126423430586.42947
3631,bihar,2022,2,Recharge & bill payments,36950622,17225668601.948982
3632,bihar,2022,2,Financial Services,124199,116203820.91131489
3633,bihar,2022,2,Others,661424,247541289.12967217
3634,bihar,2022,3,Merchant payments,198273336,137873615624.72937
3635,bihar,2022,3,Peer-to-peer payments,192304951,632747186972.1919
3636,bihar,2022,3,Recharge & bill payments,46044353,20417791249.028316
3637,bihar,2022,3,Financial Services,179533,161987346.1868727
3638,bihar,2022,3,Others,565212,245905365.7791165
3639,bihar,2022,4,Merchant payments,243777692,172924170171.63205
3640,bihar,2022,4,Peer-to-peer payments,225487662,739870172148.0806
3641,bihar,2022,4,Recharge & bill payments,47054083,22729599211.247635
3642,bihar,2022,4,Financial Services,205989,199208429.5113938
3643,bihar,2022,4,Others,559223,288999714.3604311
3644,bihar,2023,1,Merchant payments,251601655,175053265606.0
3645,bihar,2023,1,Peer-to-peer payments,245677870,836428049163.0
3646,bihar,2023,1,Recharge & bill payments,49781169,27372239431.0
3647,bihar,2023,1,Financial Services,194601,158138446.0
3648,bihar,2023,1,Others,575900,265267298.0
3649,bihar,2023,2,Merchant payments,330603039,214402873623.0
3650,bihar,2023,2,Peer-to-peer payments,293616270,980139698305.0
3651,bihar,2023,2,Recharge & bill payments,58928748,31064849666.0
3652,bihar,2023,2,Financial Services,211722,190366037.0
3653,bihar,2023,2,Others,573315,248957759.0
3654,bihar,2019,1,Peer-to-peer payments,16807040,38824078062.32093
3655,bihar,2019,1,Recharge & bill payments,7036367,1333688182.5386746
3656,bihar,2019,1,Merchant payments,2055267,1024996999.5279309
3657,bihar,2019,1,Financial Services,204689,28599535.734409343
3658,bihar,2019,1,Others,252871,291464734.4043106
3659,bihar,2019,2,Peer-to-peer payments,15837449,58381285240.80835
3660,bihar,2019,2,Recharge & bill payments,9279442,1996804238.2749753
3661,bihar,2019,2,Merchant payments,4365465,2308145849.844257
3662,bihar,2019,2,Financial Services,129603,63338108.53755434
3663,bihar,2019,2,Others,348520,382864846.0767575
3664,bihar,2019,3,Peer-to-peer payments,15446119,61831776093.09613
3665,bihar,2019,3,Recharge & bill payments,9115040,2140566974.705637
3666,bihar,2019,3,Merchant payments,7206001,3413490288.3137074
3667,bihar,2019,3,Financial Services,89997,20145460.42764103
3668,bihar,2019,3,Others,282743,286804437.7358033
3669,bihar,2019,4,Peer-to-peer payments,26337842,86340631422.24606
3670,bihar,2019,4,Recharge & bill payments,11358597,2649616529.830146
3671,bihar,2019,4,Merchant payments,5519582,4177574379.0405855
3672,bihar,2019,4,Financial Services,100192,18815964.761792127
3673,bihar,2019,4,Others,214101,126788281.9306988
3674,bihar,2021,1,Peer-to-peer payments,58566582,242013312361.31104
3675,bihar,2021,1,Merchant payments,33959313,30171144593.369873
3676,bihar,2021,1,Recharge & bill payments,21974086,8505455545.448764
3677,bihar,2021,1,Financial Services,124277,112949858.25028673
3678,bihar,2021,1,Others,308219,170787342.8481179
3679,bihar,2021,2,Peer-to-peer payments,78694099,319758683264.15344
3680,bihar,2021,2,Merchant payments,44686786,43458914639.77138
3681,bihar,2021,2,Recharge & bill payments,31646149,11030849713.502428
3682,bihar,2021,2,Financial Services,149791,116086345.91301711
3683,bihar,2021,2,Others,426797,215721223.2386405
3684,bihar,2021,3,Peer-to-peer payments,92785704,331514102784.2631
3685,bihar,2021,3,Merchant payments,64094961,53849745604.9643
3686,bihar,2021,3,Recharge & bill payments,30081746,11327303470.019915
3687,bihar,2021,3,Financial Services,135748,130349071.61901987
3688,bihar,2021,3,Others,572954,241260025.54569885
3689,bihar,2021,4,Peer-to-peer payments,117340712,423665098014.2792
3690,bihar,2021,4,Merchant payments,95992559,81729122295.53772
3691,bihar,2021,4,Recharge & bill payments,30824177,13438634948.212643
3692,bihar,2021,4,Financial Services,186298,173358268.82083318
3693,bihar,2021,4,Others,783199,365400541.9114517
3694,bihar,2020,1,Peer-to-peer payments,23163922,99873688132.9031
3695,bihar,2020,1,Recharge & bill payments,13837430,3680590624.9006104
3696,bihar,2020,1,Merchant payments,7822567,5562692116.5708065
3697,bihar,2020,1,Financial Services,57233,23954789.407903705
3698,bihar,2020,1,Others,200663,115927863.46366584
3699,bihar,2020,2,Peer-to-peer payments,26572651,116244368941.33606
3700,bihar,2020,2,Recharge & bill payments,19522564,5642294772.453551
3701,bihar,2020,2,Merchant payments,7011681,6760404421.62296
3702,bihar,2020,2,Financial Services,73119,54077813.2606806
3703,bihar,2020,2,Others,206727,105377680.17075577
3704,bihar,2020,3,Peer-to-peer payments,37294332,153664683751.53278
3705,bihar,2020,3,Recharge & bill payments,19027978,6313780616.601829
3706,bihar,2020,3,Merchant payments,14777337,13111735855.02769
3707,bihar,2020,3,Financial Services,104135,81355476.16367023
3708,bihar,2020,3,Others,299966,157309412.49242482
3709,bihar,2020,4,Peer-to-peer payments,49432098,208484557891.42865
3710,bihar,2020,4,Merchant payments,26750991,23185594534.30522
3711,bihar,2020,4,Recharge & bill payments,19908687,6926960996.688756
3712,bihar,2020,4,Financial Services,119416,100785736.00790763
3713,bihar,2020,4,Others,380481,207713978.04223877
3714,bihar,2018,1,Recharge & bill payments,3159922,375559206.7727593
3715,bihar,2018,1,Peer-to-peer payments,2052089,5295346761.45083
3716,bihar,2018,1,Financial Services,194295,33999413.87739952
3717,bihar,2018,1,Merchant payments,138885,139827755.73655012
3718,bihar,2018,1,Others,279111,201025034.17960182
3719,bihar,2018,2,Recharge & bill payments,4346849,700649777.0602969
3720,bihar,2018,2,Peer-to-peer payments,3447898,12141448845.077621
3721,bihar,2018,2,Merchant payments,311487,318571872.8216527
3722,bihar,2018,2,Financial Services,267433,45332532.096432865
3723,bihar,2018,2,Others,258711,300128082.6160458
3724,bihar,2018,3,Peer-to-peer payments,8893764,18695889187.89432
3725,bihar,2018,3,Recharge & bill payments,4401439,804061398.5166465
3726,bihar,2018,3,Merchant payments,586862,367608510.7261781
3727,bihar,2018,3,Financial Services,274510,33276460.45213346
3728,bihar,2018,3,Others,211229,234968821.31206354
3729,bihar,2018,4,Peer-to-peer payments,8094296,26224303882.80399
3730,bihar,2018,4,Recharge & bill payments,5469096,986310785.0093702
3731,bihar,2018,4,Merchant payments,1680664,848968693.0665624
3732,bihar,2018,4,Financial Services,237247,36199427.51318769
3733,bihar,2018,4,Others,251098,302214380.18458414
3734,jharkhand,2022,1,Merchant payments,53218047,35404682302.81973
3735,jharkhand,2022,1,Peer-to-peer payments,45881799,153327336656.7779
3736,jharkhand,2022,1,Recharge & bill payments,11502811,5765898871.819412
3737,jharkhand,2022,1,Financial Services,67502,72095750.37612481
3738,jharkhand,2022,1,Others,241051,130193505.37404194
3739,jharkhand,2022,2,Merchant payments,67435024,44149892984.34711
3740,jharkhand,2022,2,Peer-to-peer payments,52086790,175208899196.82
3741,jharkhand,2022,2,Recharge & bill payments,13145888,6119623547.3009
3742,jharkhand,2022,2,Financial Services,50361,53281830.624961995
3743,jharkhand,2022,2,Others,207212,104530269.04482636
3744,jharkhand,2022,3,Merchant payments,74816586,45850919744.1592
3745,jharkhand,2022,3,Peer-to-peer payments,57285937,176549466282.04382
3746,jharkhand,2022,3,Recharge & bill payments,14462031,6838978157.223744
3747,jharkhand,2022,3,Financial Services,68467,69016067.83164982
3748,jharkhand,2022,3,Others,182311,104503812.69942513
3749,jharkhand,2022,4,Merchant payments,91863987,57173653531.6919
3750,jharkhand,2022,4,Peer-to-peer payments,68045210,212953650396.96683
3751,jharkhand,2022,4,Recharge & bill payments,15110623,7625380765.3711195
3752,jharkhand,2022,4,Financial Services,81074,89276259.66683595
3753,jharkhand,2022,4,Others,199198,129776494.88471407
3754,jharkhand,2023,1,Merchant payments,126431470,72343574616.0
3755,jharkhand,2023,1,Peer-to-peer payments,91879570,283548545074.0
3756,jharkhand,2023,1,Recharge & bill payments,21800176,11236559383.0
3757,jharkhand,2023,1,Financial Services,99366,97678666.0
3758,jharkhand,2023,1,Others,247521,144978282.0
3759,jharkhand,2023,2,Merchant payments,156552949,85510419374.0
3760,jharkhand,2023,2,Peer-to-peer payments,107475200,324260678898.0
3761,jharkhand,2023,2,Recharge & bill payments,24866991,12206164188.0
3762,jharkhand,2023,2,Financial Services,101922,101245470.0
3763,jharkhand,2023,2,Others,236831,136219578.0
3764,jharkhand,2019,1,Peer-to-peer payments,5952105,12664709652.347084
3765,jharkhand,2019,1,Recharge & bill payments,2347079,440323945.0577217
3766,jharkhand,2019,1,Merchant payments,892826,391616776.11217976
3767,jharkhand,2019,1,Financial Services,105558,47227410.81132864
3768,jharkhand,2019,1,Others,90140,83358664.9497917
3769,jharkhand,2019,2,Peer-to-peer payments,5155937,17044444613.808352
3770,jharkhand,2019,2,Recharge & bill payments,2734377,562210324.8161657
3771,jharkhand,2019,2,Merchant payments,2049311,862186711.5217196
3772,jharkhand,2019,2,Financial Services,67479,51588987.16245511
3773,jharkhand,2019,2,Others,121107,102270668.23762833
3774,jharkhand,2019,3,Peer-to-peer payments,5708187,19050145624.077984
3775,jharkhand,2019,3,Merchant payments,4766457,1494546030.8330803
3776,jharkhand,2019,3,Recharge & bill payments,3527625,754845093.6112013
3777,jharkhand,2019,3,Financial Services,103620,80276391.6477037
3778,jharkhand,2019,3,Others,114758,86160853.1891717
3779,jharkhand,2019,4,Peer-to-peer payments,10301226,25360155657.218044
3780,jharkhand,2019,4,Recharge & bill payments,4390094,966539484.5717083
3781,jharkhand,2019,4,Merchant payments,3359590,1725990595.6016066
3782,jharkhand,2019,4,Financial Services,104630,45850806.127185926
3783,jharkhand,2019,4,Others,93078,49211833.15857271
3784,jharkhand,2021,1,Peer-to-peer payments,19151083,69198235576.72797
3785,jharkhand,2021,1,Merchant payments,17489113,11545580927.24733
3786,jharkhand,2021,1,Recharge & bill payments,7826608,2888409672.132301
3787,jharkhand,2021,1,Financial Services,50526,54836609.32711602
3788,jharkhand,2021,1,Others,104333,62290337.70487929
3789,jharkhand,2021,2,Peer-to-peer payments,24184568,86037113965.37598
3790,jharkhand,2021,2,Merchant payments,19041292,14731458451.37311
3791,jharkhand,2021,2,Recharge & bill payments,10583445,3531023352.488878
3792,jharkhand,2021,2,Financial Services,54379,57959229.95440879
3793,jharkhand,2021,2,Others,138461,75088312.26558907
3794,jharkhand,2021,3,Peer-to-peer payments,30113326,97742557031.75543
3795,jharkhand,2021,3,Merchant payments,29687162,19954619973.19194
3796,jharkhand,2021,3,Recharge & bill payments,10742405,4029136911.757236
3797,jharkhand,2021,3,Financial Services,51289,65035270.30823113
3798,jharkhand,2021,3,Others,201520,99665931.8402131
3799,jharkhand,2021,4,Merchant payments,45007900,30397134744.16734
3800,jharkhand,2021,4,Peer-to-peer payments,39476282,130461675107.99458
3801,jharkhand,2021,4,Recharge & bill payments,11173974,4920513757.583611
3802,jharkhand,2021,4,Financial Services,72802,82938673.40787342
3803,jharkhand,2021,4,Others,278084,154856720.55251962
3804,jharkhand,2020,1,Peer-to-peer payments,8196850,29875044416.372463
3805,jharkhand,2020,1,Recharge & bill payments,5454093,1358517296.9653778
3806,jharkhand,2020,1,Merchant payments,4499942,2298726414.666834
3807,jharkhand,2020,1,Financial Services,46483,31523887.510064334
3808,jharkhand,2020,1,Others,85345,47420137.7540625
3809,jharkhand,2020,2,Peer-to-peer payments,8724053,32662370316.521744
3810,jharkhand,2020,2,Recharge & bill payments,7538593,1987320466.8540502
3811,jharkhand,2020,2,Merchant payments,3753633,2662438204.2556615
3812,jharkhand,2020,2,Financial Services,56553,130249402.00867195
3813,jharkhand,2020,2,Others,68679,43823586.28346999
3814,jharkhand,2020,3,Peer-to-peer payments,11984094,43128110246.27049
3815,jharkhand,2020,3,Merchant payments,7728846,5163578368.000801
3816,jharkhand,2020,3,Recharge & bill payments,7211293,2217657034.9022017
3817,jharkhand,2020,3,Financial Services,56918,63233533.18627854
3818,jharkhand,2020,3,Others,87322,50036637.653871216
3819,jharkhand,2020,4,Peer-to-peer payments,17120664,60733288288.10599
